bench\framework,numba_mlir,numba,numba_replace_parfor,numpy
microbenchmarks.dispatcher["1"],1.880998616931172e-07,,,
microbenchmarks.dispatcher["2-same"],1.9794624245940234e-07,,,
microbenchmarks.dispatcher["2-different"],2.0083088932025863e-07,,,
microbenchmarks.dispatcher["6-same"],2.222997073747102e-07,,,
microbenchmarks.dispatcher["6-different"],2.515310099736601e-07,,,
microbenchmarks.dispatcher["12-same"],2.527237842230303e-07,,,
microbenchmarks.dispatcher["12-different"],2.0811124542942143e-06,,,
microbenchmarks.kernel_dispatcher[1; "opencl:gpu:0"],None,,,
microbenchmarks.kernel_dispatcher[1; "opencl:cpu:0"],None,,,
microbenchmarks.kernel_dispatcher[1; "level_zero:gpu:0"],None,,,
microbenchmarks.kernel_dispatcher[2; "opencl:gpu:0"],None,,,
microbenchmarks.kernel_dispatcher[2; "opencl:cpu:0"],None,,,
microbenchmarks.kernel_dispatcher[2; "level_zero:gpu:0"],None,,,
microbenchmarks.kernel_dispatcher[6; "opencl:gpu:0"],None,,,
microbenchmarks.kernel_dispatcher[6; "opencl:cpu:0"],None,,,
microbenchmarks.kernel_dispatcher[6; "level_zero:gpu:0"],None,,,
microbenchmarks.kernel_dispatcher[12; "opencl:gpu:0"],None,,,
microbenchmarks.kernel_dispatcher[12; "opencl:cpu:0"],None,,,
microbenchmarks.kernel_dispatcher[12; "level_zero:gpu:0"],None,,,
polybench.linear_algebra.solvers.durbin["M"],0.09947901009581983,0.7490749130956829,None,0.04928533732891083
polybench.linear_algebra.solvers.durbin["paper"],0.3760480915661901,1.9507930199615657,None,0.27874952857382596
polybench.linear_algebra.solvers.gramschmidt["S"],0.013987751910462976,0.22969515272416174,0.014727777102962136,0.004580510236943762
polybench.linear_algebra.solvers.gramschmidt["M"],0.1602825780864805,2.0206163874827325,0.16799233690835536,0.050186363980174065
polybench.linear_algebra.solvers.gramschmidt["paper"],0.17853038921020925,2.5252867869567126,0.18851935700513422,0.06294267461635172
polybench.linear_algebra.solvers.lu["S"],0.007232996053062379,None,None,0.004717174451798201
polybench.linear_algebra.solvers.lu["M"],0.17330341297201812,None,None,0.0641962846275419
polybench.linear_algebra.solvers.lu["paper"],17.536200769478455,2.2345941928215325,2.2658259093295783,6.877484349301085
polybench.linear_algebra.solvers.ludcmp["S"],0.007427082397043705,None,None,0.004891385401909551
polybench.linear_algebra.solvers.ludcmp["M"],0.17140354122966528,None,None,0.06491183442994952
polybench.linear_algebra.solvers.ludcmp["paper"],17.06428407598287,2.2511205503251404,2.2591840447857976,7.005325042409822
polybench.linear_algebra.solvers.trisolv["S"],0.009261684375815094,0.00039189924330761036,0.00038498381618410347,0.0030480611021630466
polybench.linear_algebra.solvers.trisolv["M"],0.029113155556842685,0.005702781490981579,0.005702535156160593,0.012449475470930338
polybench.linear_algebra.solvers.trisolv["paper"],0.13004995440132916,0.05622008186765015,0.056244485545903444,0.08024624176323414
polybench.medley.deriche["S"],0.00955467508174479,0.07523463666439056,0.005383859388530254,0.006426861975342035
polybench.medley.deriche["M"],0.05899617588147521,0.29539816337637603,0.035531443543732166,0.05341449612751603
polybench.medley.deriche["paper"],0.9006270559038967,0.7257381009403616,0.6620673532597721,1.6804166119545698
polybench.medley.floyd_warshall["S"],0.0017020710899184146,0.0035490611723313728,0.0017367450054734945,0.0036981331650167704
polybench.medley.floyd_warshall["M"],0.005791776231490076,0.011383356060832739,0.005983162787742913,0.040985885774716735
polybench.medley.floyd_warshall["paper"],1.8451294074766338,2.6018054713495076,1.9245014449115843,None
polybench.medley.nussinov["S"],3.019304027500218e-05,3.2940066726126286e-05,3.16162788420447e-05,0.005492796073667705
polybench.medley.nussinov["M"],0.0001766189997052324,0.00018404683066626726,0.00018978616307404909,0.04955467814579606
polybench.medley.nussinov["paper"],0.01985263405367732,0.023087928537279367,0.023342881817370653,7.032057812670246
polybench.stencils.adi["S"],0.052263146033510566,0.37368109659291804,0.022650107741355896,0.01004003151319921
polybench.stencils.adi["M"],0.45269725611433387,2.9836956651415676,0.19992313953116536,0.0920664775185287
polybench.stencils.adi["paper"],2.2553945595864207,None,0.9944570693187416,0.4582960312254727
polybench.stencils.fdtd_2d["S"],0.009153947583399713,0.005070090643130243,0.0033581836032681167,0.0046538585641731816
polybench.stencils.fdtd_2d["M"],0.1884646201506257,0.033378136809915304,0.024098789552226663,0.07611207664012909
polybench.stencils.fdtd_2d["paper"],16.9431157913059,1.0670827995054424,0.7206005135085434,6.895860241027549
polybench.stencils.heat_3d["S"],0.012780755059793591,0.002175837941467762,0.0023068587761372328,0.005063591175712645
polybench.stencils.heat_3d["M"],0.12343999743461609,0.00794095080345869,0.009341667406260967,0.05140979331918061
polybench.stencils.heat_3d["paper"],None,2.4216273515485227,3.2059132375288755,None
polybench.stencils.jacobi_1d["S"],0.029184225015342236,0.15219508367590606,0.013137546833604574,0.006712874281220138
polybench.stencils.jacobi_1d["M"],0.20284840557724237,0.3330129594542086,0.08481436315923929,0.060133591992780566
polybench.stencils.jacobi_1d["paper"],0.4810120656620711,0.21076217596419156,0.17662280309014022,0.19221009244211018
polybench.stencils.jacobi_2d["S"],0.012303160736337304,0.003946045568833748,0.003977141963938872,0.0047837334374586735
polybench.stencils.jacobi_2d["M"],0.16308040753938258,0.01362448651343584,0.020316598005592823,0.06666530552320182
polybench.stencils.jacobi_2d["paper"],None,28.888297302648425,None,None
polybench.stencils.seidel_2d["S"],0.01205137767829001,0.042698176112025976,0.002845269744284451,0.006640230305492878
polybench.stencils.seidel_2d["M"],0.04318594862706959,0.17363726045005023,0.010497457813471556,0.049799719825387
polybench.stencils.seidel_2d["paper"],1.5378547324799001,None,0.3702983045950532,5.5430186674930155
